title,text,summary,url,published_at,category,source
Глава СПЧ заявил о преждевременности введения оценок за поведение в школах,"Глава Совета по правам человека (СПЧ) Валерий Фадеев заявил, что введение в школе оценок за поведение преждевременно. По его словам, они не выполняют свою основную задачу — защиту учителей.","Глава Совета по правам человека (СПЧ) Валерий Фадеев заявил, что введение в школе оценок за поведение преждевременно. По его словам, они не выполняют свою основную задачу — защиту учителей.",https://www.kommersant.ru/doc/8514305,2026-03-17 14:52:05,Общество,parsed_rss:kommersant
Венгрия и Словакия подписали соглашение о строительстве нефтепровода,"Власти Венгрии и Словакии подписали соглашение о строительстве трубопровода, который будет соединять нефтеперерабатывающие заводы венгерской MOL в обеих странах. Об этом сообщило Reuters.","Власти Венгрии и Словакии подписали соглашение о строительстве трубопровода, который будет соединять нефтеперерабатывающие заводы венгерской MOL в обеих странах. Об этом сообщило Reuters.",https://www.kommersant.ru/doc/8514309,2026-03-17 14:50:14,Мир,parsed_rss:kommersant
Дипломаты России и Белоруссии обсудили отношения со странами Северной Атлантики,"Замминистра иностранных дел Республики Беларусь Евгений Шестаков встретился с делегацией российского внешнеполитического ведомства в Минске. Стороны провели консультации по вопросам отношений с США, Канадой, Великобританией и Ирландией.","Замминистра иностранных дел Республики Беларусь Евгений Шестаков встретился с делегацией российского внешнеполитического ведомства в Минске. Стороны провели консультации по вопросам отношений с США, Канадой, Великобританией и Ирландией.",https://www.kommersant.ru/doc/8514295,2026-03-17 14:49:01,Мир,parsed_rss:kommersant
Студентка попыталась убить пенсионерку в Москве по указанию мошенников,"В Москве задержали студентку, пытавшуюся убить пенсионерку по указанию телефонных мошенников. Против нее возбудили дело о покушении на убийство.","В Москве задержали студентку, пытавшуюся убить пенсионерку по указанию телефонных мошенников. Против нее возбудили дело о покушении на убийство.",https://www.kommersant.ru/doc/8514287,2026-03-17 14:34:59,Происшествия,parsed_rss:kommersant
В Новосибирской области начали выплачивать до 1 млн рублей за изъятый скот,"Власти Новосибирской области начали выплачивать компенсации владельцам животных, которые были изъяты из-за вспышек бешенства и пастереллеза у крупного рогатого скота. Сумма выплат достигает 1 млн руб.","Власти Новосибирской области начали выплачивать компенсации владельцам животных, которые были изъяты из-за вспышек бешенства и пастереллеза у крупного рогатого скота. Сумма выплат достигает 1 млн руб.",https://www.kommersant.ru/doc/8514280,2026-03-17 14:32:15,Общество,parsed_rss:kommersant
Суд в США заблокировал планы Минздрава сократить объемы вакцинации детей,Федеральный суд штата Массачусетс заблокировал предложенные министром здравоохранения США Робертом Кеннеди-мл. инициативы по сокращению масштабов обязательной вакцинации детей. Суд также признал незаконными изменения в составе Консультативного совета по иммунизации Центров по контролю и профилактике заболеваний (CEDC).,Федеральный суд штата Массачусетс заблокировал предложенные министром здравоохранения США Робертом Кеннеди-мл. инициативы по сокращению масштабов обязательной вакцинации детей. Суд также признал незаконными изменения в составе Консультативного совета по иммунизации Центров по контролю и профилактике заболеваний (CEDC).,https://www.kommersant.ru/doc/8514264,2026-03-17 14:23:50,Мир,parsed_rss:kommersant
Kathimerini: авианосец USS Gerald R. Ford возвращается на критскую базу НАТО,"Американский авианосец USS Gerald R. Ford, на борту которого случился пожар, вернется на военно-морскую базу НАТО на Крите на следующей неделе.","Американский авианосец USS Gerald R. Ford, на борту которого случился пожар, вернется на военно-морскую базу НАТО на Крите на следующей неделе.",https://www.kommersant.ru/doc/8514258,2026-03-17 14:21:08,Мир,parsed_rss:kommersant
Ботсвана отрицает наличие военной базы США в стране,"Власти Ботсваны отрицают сообщения о наличии в стране военной базы США. В пресс-релизе правительства утверждается, что на территории Ботсваны нет американской базы, а база Тебефашва не используется американскими вооруженными силами.","Власти Ботсваны отрицают сообщения о наличии в стране военной базы США. В пресс-релизе правительства утверждается, что на территории Ботсваны нет американской базы, а база Тебефашва не используется американскими вооруженными силами.",https://www.kommersant.ru/doc/8514269,2026-03-17 14:17:39,Мир,parsed_rss:kommersant
Глава контртеррористического центра США ушел с поста из-за операции против Ирана,Руководитель центра по борьбе с терроризмом в аппарате директора национальной разведки США Джо Кент объявил об уходе в отставку. Он объяснил решение несогласием с американской военной операцией против Ирана.,Руководитель центра по борьбе с терроризмом в аппарате директора национальной разведки США Джо Кент объявил об уходе в отставку. Он объяснил решение несогласием с американской военной операцией против Ирана.,https://www.kommersant.ru/doc/8514273,2026-03-17 14:15:24,Мир,parsed_rss:kommersant
Карантин по пастереллезу сняли в 72 очагах в Республике Алтай,"Карантин отменили в 72 очагах пастереллеза в Республике Алтай, сообщил глава региона Андрей Турчак в Telegram-канале. С 5 февраля новые случаи заболевания животных не фиксировались.","Карантин отменили в 72 очагах пастереллеза в Республике Алтай, сообщил глава региона Андрей Турчак в Telegram-канале. С 5 февраля новые случаи заболевания животных не фиксировались.",https://www.kommersant.ru/doc/8514267,2026-03-17 14:13:53,Общество,parsed_rss:kommersant
Профицит текущего счета платежного баланса РФ в январе снизился в семь раз,"Профицит счета текущих операций в России в январе 2026 года снизился до $400 млн. Это следует из предварительных оценок платежного баланса страны, опубликованных Центробанком.","Профицит счета текущих операций в России в январе 2026 года снизился до $400 млн. Это следует из предварительных оценок платежного баланса страны, опубликованных Центробанком.",https://www.kommersant.ru/doc/8514255,2026-03-17 14:10:48,Бизнес,parsed_rss:kommersant
Фидан заявил Лаврову о готовности Турции принять переговоры по Украине,"Министр иностранных дел России Сергей Лавров провел телефонный разговор с главой МИД Турции Хаканом Фиданом, сообщил TRT Haber и Hurriyet. Обсуждалась в том числе возможность провести следующие переговоры по Украине в Турции, а также энергетическая безопасность.","Министр иностранных дел России Сергей Лавров провел телефонный разговор с главой МИД Турции Хаканом Фиданом, сообщил TRT Haber и Hurriyet. Обсуждалась в том числе возможность провести следующие переговоры по Украине в Турции, а также энергетическая безопасность.",https://www.kommersant.ru/doc/8514261,2026-03-17 14:08:53,Мир,parsed_rss:kommersant
В Совфеде обсудили защиту Александровской колонны от рок-концертов и байкеров,"На совместном заседании комитетов Совета Федерации сенатор Людмила Нарусова обратилась к кандидату в прокуроры Санкт-Петербурга Андрею Гуришеву. Она попросила господина Гуришева защитить Александровскую колонну на Дворцовой площади от рок-фестивалей и байкерских заездов, передает «Фонтанка».","На совместном заседании комитетов Совета Федерации сенатор Людмила Нарусова обратилась к кандидату в прокуроры Санкт-Петербурга Андрею Гуришеву. Она попросила господина Гуришева защитить Александровскую колонну на Дворцовой площади от рок-фестивалей и байкерских заездов, передает «Фонтанка».",https://www.kommersant.ru/doc/8514257,2026-03-17 14:08:25,Общество,parsed_rss:kommersant
Защита обжаловала изъятие имущества бывшего судьи Момотова,"В Мосгорсуд поступила апелляционная жалоба на решение об изъятии имущества у бывшего судьи Верховного суда Виктора Момотова и его делового партнера, владельца сети отелей Marton Андрея Марченко. Об этом сообщил Telegram-канал судов общей юрисдикции Москвы.","В Мосгорсуд поступила апелляционная жалоба на решение об изъятии имущества у бывшего судьи Верховного суда Виктора Момотова и его делового партнера, владельца сети отелей Marton Андрея Марченко. Об этом сообщил Telegram-канал судов общей юрисдикции Москвы.",https://www.kommersant.ru/doc/8514240,2026-03-17 13:55:06,Происшествия,parsed_rss:kommersant
Блогер Лерчек полностью погасила долг перед ФНС,"Представитель блогера Валерии Чекалиной (Лерчек) Максим Курносов на заседании Арбитражного суда Москвы передал документ о перечислении 176 млн руб. на ее налоговый счет и заявил об отсутствии задолженности, передает корреспондент «РИА Новости» из зала суда. «Это превышает сумму требований»,— указал адвокат, уточнив, что средства поступили 16 марта.","Представитель блогера Валерии Чекалиной (Лерчек) Максим Курносов на заседании Арбитражного суда Москвы передал документ о перечислении 176 млн руб. на ее налоговый счет и заявил об отсутствии задолженности, передает корреспондент «РИА Новости» из зала суда. «Это превышает сумму требований»,— указал адвокат, уточнив, что средства поступили 16 марта.",https://www.kommersant.ru/doc/8514216,2026-03-17 13:47:21,Происшествия,parsed_rss:kommersant
Стубб: Европе вскоре придется открыть каналы политического диалога с Россией,"Европа приближается к моменту, когда ей необходимо будет «открыть каналы политического диалога с Россией». Об этом заявил президент Финляндии Александр Стубб, выступая в британском аналитическом центре Чатем-Хаус (признан нежелательным в РФ).","Европа приближается к моменту, когда ей необходимо будет «открыть каналы политического диалога с Россией». Об этом заявил президент Финляндии Александр Стубб, выступая в британском аналитическом центре Чатем-Хаус (признан нежелательным в РФ).",https://www.kommersant.ru/doc/8514222,2026-03-17 13:44:16,Мир,parsed_rss:kommersant
Прибыль «Глории Джинс» по РСБУ за 2025 год сократилась в три раза,"Прибыль российского ритейлера одежды «Глория Джинс» уменьшилась почти в три раза в 2025 году. Чистая прибыль компании по РСБУ в прошлом году составила 70,2 млн, передает «Интерфакс».","Прибыль российского ритейлера одежды «Глория Джинс» уменьшилась почти в три раза в 2025 году. Чистая прибыль компании по РСБУ в прошлом году составила 70,2 млн, передает «Интерфакс».",https://www.kommersant.ru/doc/8514225,2026-03-17 13:41:19,Бизнес,parsed_rss:kommersant
Власти направили в Новосибирскую область рабочую группу из-за болезни скота,"Рабочая группа под руководством главы Россельхознадзора Сергея Данкверта направлена в Новосибирскую область для анализа ситуации со вспышкой заболеваний у крупного рогатого скота. В состав делегации вошли представители Минсельхоза, инициатором проверки выступил вице-премьер Дмитрий Патрушев.","Рабочая группа под руководством главы Россельхознадзора Сергея Данкверта направлена в Новосибирскую область для анализа ситуации со вспышкой заболеваний у крупного рогатого скота. В состав делегации вошли представители Минсельхоза, инициатором проверки выступил вице-премьер Дмитрий Патрушев.",https://www.kommersant.ru/doc/8514219,2026-03-17 13:37:36,Общество,parsed_rss:kommersant
Суд в Армении освободил из-под домашнего ареста племянника католикоса,"Суд в Армении освободил из-под домашнего ареста племянника католикоса всех армян, главу Арагацотнской епархии Армянской апостольской церкви (ААЦ) Мкртича Прошяна. Его обвиняют в принуждении к участию в митингах.","Суд в Армении освободил из-под домашнего ареста племянника католикоса всех армян, главу Арагацотнской епархии Армянской апостольской церкви (ААЦ) Мкртича Прошяна. Его обвиняют в принуждении к участию в митингах.",https://www.kommersant.ru/doc/8514224,2026-03-17 13:35:55,Мир,parsed_rss:kommersant
Bank of America урегулировал гражданский иск жертв Джеффри Эпштейна,"Bank of America договорился об урегулировании иска, который подали к нему жертвы скандально известного финансиста Джеффри Эпштейна. Об этом сообщают СМИ со ссылкой на базу данных суда Южного округа Нью-Йорка.","Bank of America договорился об урегулировании иска, который подали к нему жертвы скандально известного финансиста Джеффри Эпштейна. Об этом сообщают СМИ со ссылкой на базу данных суда Южного округа Нью-Йорка.",https://www.kommersant.ru/doc/8514191,2026-03-17 13:31:46,Мир,parsed_rss:kommersant
МИД России пообещал Кубе материальную поддержку в условиях кризиса,"Россия продолжит оказывать Кубе необходимую поддержку в условиях кризиса, связанного с энергетическим эмбарго США в отношении Кубы. Об этом сообщила пресс-служба МИД РФ.","Россия продолжит оказывать Кубе необходимую поддержку в условиях кризиса, связанного с энергетическим эмбарго США в отношении Кубы. Об этом сообщила пресс-служба МИД РФ.",https://www.kommersant.ru/doc/8514203,2026-03-17 13:28:49,Мир,parsed_rss:kommersant
В Риме отменили выступления российской балерины Светланы Захаровой,"Российскую балерину Светлану Захарову исключили из состава участников гала-концерта Les Etoiles, который пройдет в Риме 20 и 21 марта. Об этом былерина рассказала «Ъ».","Российскую балерину Светлану Захарову исключили из состава участников гала-концерта Les Etoiles, который пройдет в Риме 20 и 21 марта. Об этом былерина рассказала «Ъ».",https://www.kommersant.ru/doc/8514200,2026-03-17 13:24:31,Культура,parsed_rss:kommersant
АТОР призвала включить сайты туроператоров в «белые списки»,"В Ассоциации туроператоров (АТОР) попросили включить их сервисы в «белые списки» на фоне ограничений интернета в России, сообщила пресс-служба организации. По их словам, без доступа к сайтам туристы не смогут получить своевременную помощь.","В Ассоциации туроператоров (АТОР) попросили включить их сервисы в «белые списки» на фоне ограничений интернета в России, сообщила пресс-служба организации. По их словам, без доступа к сайтам туристы не смогут получить своевременную помощь.",https://www.kommersant.ru/doc/8514199,2026-03-17 13:19:23,Бизнес,parsed_rss:kommersant
Эквадор направил 75 тыс. военных и полицейских на борьбу с наркоторговцами,"Власти Эквадора направили 75 тыс. полицейских и военнослужащих в провинции из-за действий наркоторговцев. Об этом заявил министр внутренних дел страны Джон Реймберг, передает BBC.","Власти Эквадора направили 75 тыс. полицейских и военнослужащих в провинции из-за действий наркоторговцев. Об этом заявил министр внутренних дел страны Джон Реймберг, передает BBC.",https://www.kommersant.ru/doc/8514188,2026-03-17 13:15:50,Мир,parsed_rss:kommersant
Заместители глав МИД России и Индии обсудили ситуацию на Украине и в Иране,"Замминистра иностранных дел РФ Александр Алимов провел консультации со своим индийским коллегой Сиби Джорджем по вопросам укрепления двустороннего взаимодействия на площадке ООН. Они обсудили ситуацию на Украине, в Иране, Венесуэле, секторе Газа, Афганистане и Мьянме.","Замминистра иностранных дел РФ Александр Алимов провел консультации со своим индийским коллегой Сиби Джорджем по вопросам укрепления двустороннего взаимодействия на площадке ООН. Они обсудили ситуацию на Украине, в Иране, Венесуэле, секторе Газа, Афганистане и Мьянме.",https://www.kommersant.ru/doc/8514192,2026-03-17 13:14:50,Мир,parsed_rss:kommersant
Президент Грузии навестил в больнице католикоса-патриарха Илию II,"Глава грузинской православной церкви (ГПЦ) католикос-патриарх Илия II (Шиолашвили) подключен к аппарату искусственного дыхания в реанимационном отделении Кавказского центра медицины Тбилиси, передает Interpressnews. Днем в Кавказский центр медицины пришли президент Грузии Михаил Кавелашвили, глава Службы государственной безопасности Мамука Мдинарадзе и несколько министров правительства.","Глава грузинской православной церкви (ГПЦ) католикос-патриарх Илия II (Шиолашвили) подключен к аппарату искусственного дыхания в реанимационном отделении Кавказского центра медицины Тбилиси, передает Interpressnews. Днем в Кавказский центр медицины пришли президент Грузии Михаил Кавелашвили, глава Службы государственной безопасности Мамука Мдинарадзе и несколько министров правительства.",https://www.kommersant.ru/doc/8514174,2026-03-17 13:07:24,Мир,parsed_rss:kommersant
В Магаданской области произошло землетрясение магнитудой 5,В Магаданской области произошло землетрясение магнитудой 5 по шкале Рихтера. Об этом сообщил губернатор региона Сергей Носов в Telegram-канале.,В Магаданской области произошло землетрясение магнитудой 5 по шкале Рихтера. Об этом сообщил губернатор региона Сергей Носов в Telegram-канале.,https://www.kommersant.ru/doc/8514190,2026-03-17 13:05:05,Происшествия,parsed_rss:kommersant
Минстрой не ожидает снижения ввода многоквартирного жилья в 2026 году,"Серьезного снижения объемов ввода многоквартирных домов в России в 2026 году не ожидается, заявил министр строительства и ЖКХ Ирек Файзуллин на заседании общественного совета при ведомстве. По словам министра, в строительстве находится 117 млн кв. м жилья.","Серьезного снижения объемов ввода многоквартирных домов в России в 2026 году не ожидается, заявил министр строительства и ЖКХ Ирек Файзуллин на заседании общественного совета при ведомстве. По словам министра, в строительстве находится 117 млн кв. м жилья.",https://www.kommersant.ru/doc/8514170,2026-03-17 13:01:41,Бизнес,parsed_rss:kommersant
Главреда СМИ-иноагента «Медуза» Колпакова объявили в розыск,МВД России объявило в розыск главного редактора издания «Медуза» (объявлено в РФ иноагентом и нежелательной организацией) Ивана Колпакова. Информация размещена на сайте ведомства.,МВД России объявило в розыск главного редактора издания «Медуза» (объявлено в РФ иноагентом и нежелательной организацией) Ивана Колпакова. Информация размещена на сайте ведомства.,https://www.kommersant.ru/doc/8514185,2026-03-17 13:00:42,Происшествия,parsed_rss:kommersant
